,"gross returns, 4h","net returns, 4h","gross returns, 8h","net returns, 8h","gross returns, 12h","net returns, 12h","gross returns, 24h","net returns, 24h"
2021-02-27 20:00:00,0.0,0.0,,,,,,
2021-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28 04:00:00,0.0,0.0,,,,,,
2021-02-28 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-02-28 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-02-28 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-02-28 20:00:00,0.0,0.0,,,,,,
2021-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01 04:00:00,0.0,0.0,,,,,,
2021-03-01 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-01 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-01 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-01 20:00:00,0.0,0.0,,,,,,
2021-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02 04:00:00,0.0,0.0,,,,,,
2021-03-02 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-02 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-02 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-02 20:00:00,0.0,0.0,,,,,,
2021-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03 04:00:00,0.0,0.0,,,,,,
2021-03-03 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-03 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-03 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-03 20:00:00,0.0,0.0,,,,,,
2021-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04 04:00:00,0.0,0.0,,,,,,
2021-03-04 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-04 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-04 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-04 20:00:00,0.0,0.0,,,,,,
2021-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05 04:00:00,0.0,0.0,,,,,,
2021-03-05 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-05 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-05 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-05 20:00:00,0.0,0.0,,,,,,
2021-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06 04:00:00,0.0,0.0,,,,,,
2021-03-06 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-06 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-06 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-06 20:00:00,0.0,0.0,,,,,,
2021-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07 04:00:00,0.0,0.0,,,,,,
2021-03-07 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-07 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-07 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-07 20:00:00,0.0,0.0,,,,,,
2021-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08 04:00:00,0.0,0.0,,,,,,
2021-03-08 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-08 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-08 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-08 20:00:00,0.0,0.0,,,,,,
2021-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09 04:00:00,0.0,0.0,,,,,,
2021-03-09 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-09 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-09 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-09 20:00:00,0.0,0.0,,,,,,
2021-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10 04:00:00,0.0,0.0,,,,,,
2021-03-10 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-10 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-10 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-10 20:00:00,0.0,0.0,,,,,,
2021-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11 04:00:00,0.0,0.0,,,,,,
2021-03-11 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-11 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-11 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-11 20:00:00,0.0,0.0,,,,,,
2021-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12 04:00:00,0.0,0.0,,,,,,
2021-03-12 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-12 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-12 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-12 20:00:00,0.0,0.0,,,,,,
2021-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13 04:00:00,0.0,0.0,,,,,,
2021-03-13 08:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-13 12:00:00,0.0,0.0,,,0.0,0.0,,
2021-03-13 16:00:00,0.0,0.0,0.0,0.0,,,,
2021-03-13 20:00:00,0.0,0.0,,,,,,
2021-03-14 00:00:00,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14 04:00:00,0.005358608222471876,0.005358608222471876,,,,,,
2021-03-14 08:00:00,0.006250130893319118,0.006250130893319118,0.0,0.0,,,,
2021-03-14 12:00:00,0.00042448373954931347,0.0001210354636872445,,,0.0,0.0,,
2021-03-14 16:00:00,-0.00020274667001425096,-0.00020274667001425096,0.0,0.0,,,,
2021-03-14 20:00:00,0.004122401700455534,0.00381435572344404,,,,,,
2021-03-15 00:00:00,-0.005880554576369184,-0.006184002852231253,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15 04:00:00,0.01667785602069484,0.01602226614009035,,,,,,
2021-03-15 08:00:00,0.0028690079629440984,0.002263681086430781,0.0,0.0,,,,
2021-03-15 12:00:00,-0.010022204520521008,-0.010022204520521008,,,0.0,0.0,,
2021-03-15 16:00:00,-0.0017304527099651986,-0.0018684672378102348,0.0,0.0,,,,
2021-03-15 20:00:00,0.0037759421950076875,0.0031641918958231394,,,,,,
2021-03-16 00:00:00,0.004780604071702311,0.0038764484572018686,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16 04:00:00,-0.00579732800289795,-0.006887513679290523,,,,,,
2021-03-16 08:00:00,0.001313046681407064,0.0008495304976103425,0.0,0.0,,,,
2021-03-16 12:00:00,-0.004297165232219174,-0.0047606814160158955,,,0.0,0.0,,
2021-03-16 16:00:00,-7.454016592411744e-05,-0.00025614936132641633,0.0,0.0,,,,
2021-03-16 20:00:00,-0.0048720938464937025,-0.0050077260304017485,,,,,,
2021-03-17 00:00:00,0.00701245867294325,0.00697797591432256,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17 04:00:00,-0.001555322641673503,-0.001555322641673503,,,,,,
2021-03-17 08:00:00,0.003092500375482006,0.002775258996171661,0.0,0.0,,,,
2021-03-17 12:00:00,-0.011187803952860072,-0.011518838435618692,,,0.0,0.0,,
2021-03-17 16:00:00,-0.008338804599830312,-0.008639954025117668,0.0,0.0,,,,
2021-03-17 20:00:00,-0.005162762893722625,-0.005162762893722625,,,,,,
2021-03-18 00:00:00,-0.007094569378396143,-0.007129052137016832,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18 04:00:00,0.0043560373964862086,0.0043560373964862086,,,,,,
2021-03-18 08:00:00,-0.0025645994902623852,-0.0028519558121014657,0.0,0.0,,,,
2021-03-18 12:00:00,-0.008779920047624895,-0.009081069472912252,,,0.0,0.0,,
2021-03-18 16:00:00,0.015229141704066742,0.014927992278779386,0.0,0.0,,,,
2021-03-18 20:00:00,-0.0004660485650381463,-0.0004660485650381463,,,,,,
2021-03-19 00:00:00,-0.0063338092615618305,-0.0063338092615618305,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19 04:00:00,-0.007109404608245081,-0.007109404608245081,,,,,,
2021-03-19 08:00:00,-0.0065980939399204585,-0.006899243365207815,0.0,0.0,,,,
2021-03-19 12:00:00,-0.002375478764096198,-0.002375478764096198,,,0.0,0.0,,
2021-03-19 16:00:00,0.004045389247989518,0.0034660789031619316,0.0,0.0,,,,
2021-03-19 20:00:00,0.0016223298703540246,0.0013349735485149441,,,,,,
2021-03-20 00:00:00,-0.004974315570901815,-0.004974315570901815,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 04:00:00,-0.0021948045972343027,-0.0021948045972343027,,,,,,
2021-03-20 08:00:00,-0.00015802916666825826,-0.0007304429597717063,0.0,0.0,,,,
2021-03-20 12:00:00,0.0003226171873502617,0.0003226171873502617,,,0.0,0.0,,
2021-03-20 16:00:00,0.00860071143818612,0.00832255051864589,0.0,0.0,,,,
2021-03-20 20:00:00,0.011073681392251646,0.010795520472711416,,,,,,
2021-03-21 00:00:00,-0.002025205897221959,-0.0023263553225093153,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 04:00:00,0.0012282432041581582,0.0012282432041581582,,,,,,
2021-03-21 08:00:00,0.004974161646579473,0.004686805324740392,0.0,0.0,,,,
2021-03-21 12:00:00,-0.0075785059482852395,-0.00786586227012432,,,0.0,0.0,,
2021-03-21 16:00:00,-0.00370846993038495,-0.00370846993038495,0.0,0.0,,,,
2021-03-21 20:00:00,0.0021891489701840352,0.0021891489701840352,,,,,,
2021-03-22 00:00:00,-0.006186427810121263,-0.006186427810121263,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 04:00:00,-0.0038417726781697237,-0.00414292210345708,,,,,,
2021-03-22 08:00:00,-0.0015264090626833844,-0.0015264090626833844,0.0,0.0,,,,
2021-03-22 12:00:00,-0.0002670743879182344,-0.0002670743879182344,,,0.0,0.0,,
2021-03-22 16:00:00,0.010081537220702184,0.009242014674283086,0.0,0.0,,,,
2021-03-22 20:00:00,0.00928805067416343,0.008933447899888525,,,,,,
2021-03-23 00:00:00,-0.0019560275808327195,-0.0023875534320307017,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 04:00:00,0.012860485745563702,0.012855357540435498,,,,,,
2021-03-23 08:00:00,0.0011824094502905249,0.0007457553939643374,0.0,0.0,,,,
2021-03-23 12:00:00,-0.013987534649753839,-0.013987534649753839,,,0.0,0.0,,
2021-03-23 16:00:00,0.003786603377170075,0.003786603377170075,0.0,0.0,,,,
2021-03-23 20:00:00,-0.0007119209911871267,-0.0007419756359958699,,,,,,
2021-03-24 00:00:00,-0.0038945276295661206,-0.004331181685892308,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 04:00:00,-0.0014712424412404365,-0.001632780902778898,,,,,,
2021-03-24 08:00:00,-0.003957276721945702,-0.00436845789050392,0.0,0.0,,,,
2021-03-24 12:00:00,-0.02162853912934788,-0.02166132601459378,,,0.0,0.0,,
2021-03-24 16:00:00,0.016208366995566225,0.015644900495558212,0.0,0.0,,,,
2021-03-24 20:00:00,0.00853553008333455,0.00807588871993856,,,,,,
2021-03-25 00:00:00,0.011322738159341202,0.010863096795945212,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 04:00:00,0.00900356197645846,0.008968371360622682,,,,,,
2021-03-25 08:00:00,-0.010002793722036147,-0.010046781991830869,0.0,0.0,,,,
2021-03-25 12:00:00,0.009181353553405932,0.008710270432402134,,,0.0,0.0,,
2021-03-25 16:00:00,-0.008333809815377072,-0.008333809815377072,0.0,0.0,,,,
2021-03-25 20:00:00,0.0033881983000583872,0.0033554114148124856,,,,,,
2021-03-26 00:00:00,-0.01913841990952607,-0.019542791494225522,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 04:00:00,-0.006661564863118293,-0.006688887267489878,,,,,,
2021-03-26 08:00:00,0.003313777009040229,0.0028981401868460295,0.0,0.0,,,,
2021-03-26 12:00:00,-0.0018293007366586161,-0.0022449375588528154,,,0.0,0.0,,
2021-03-26 16:00:00,0.003392059522279952,0.003386595041405635,0.0,0.0,,,,
2021-03-26 20:00:00,-0.002631314706450823,-0.0030469515286450223,,,,,,
2021-03-27 00:00:00,-0.004329530038508073,-0.004745166860702273,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 04:00:00,-0.0029057028120513563,-0.0029057028120513563,,,,,,
2021-03-27 08:00:00,-0.0015167125487635016,-0.0015167125487635016,0.0,0.0,,,,
2021-03-27 12:00:00,0.004904899854444918,0.004471356348770265,,,0.0,0.0,,
2021-03-27 16:00:00,-0.003075380954330295,-0.0034512796319238876,0.0,0.0,,,,
2021-03-27 20:00:00,0.004419783833076106,0.004023397168892832,,,,,,
2021-03-28 00:00:00,-0.010536972607038203,-0.0107697099262162,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 04:00:00,-0.003947407166551314,-0.003947407166551314,,,,,,
2021-03-28 08:00:00,0.005060773150890836,0.005060773150890836,0.0,0.0,,,,
2021-03-28 12:00:00,0.004835040664387379,0.004835040664387379,,,0.0,0.0,,
2021-03-28 16:00:00,0.0028082530223998165,0.002217526762459886,0.0,0.0,,,,
2021-03-28 20:00:00,-0.003577706350490521,-0.0036077609952992642,,,,,,
2021-03-29 00:00:00,0.0038461905633100767,0.0034787672762146586,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 04:00:00,-0.0031515052909131184,-0.003489966829374657,,,,,,
2021-03-29 08:00:00,-7.371827716205694e-05,-0.00041217981562359545,0.0,0.0,,,,
2021-03-29 12:00:00,0.00022876976610228705,0.00019800053533305627,,,0.0,0.0,,
2021-03-29 16:00:00,0.002527276105138508,0.002014190340328605,0.0,0.0,,,,
2021-03-29 20:00:00,-0.008017664967137388,-0.008225919677554577,,,,,,
2021-03-30 00:00:00,-0.0005857835130595459,-0.0009216374895914886,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 04:00:00,-0.0007268268456847634,-0.001062680822216706,,,,,,
2021-03-30 08:00:00,0.0025227859254749515,0.0025227859254749515,0.0,0.0,,,,
2021-03-30 12:00:00,-0.002015022682293233,-0.002015022682293233,,,0.0,0.0,,
2021-03-30 16:00:00,-0.0011807517811089092,-0.0011807517811089092,0.0,0.0,,,,
2021-03-30 20:00:00,-0.0015908625481616217,-0.0015908625481616217,,,,,,
2021-03-31 00:00:00,0.007278756661219053,0.006959851837229483,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 04:00:00,-0.0012223323052212222,-0.0012223323052212222,,,,,,
2021-03-31 08:00:00,0.0017318117387929194,0.0017318117387929194,0.0,0.0,,,,
2021-03-31 12:00:00,-0.00758340713403776,-0.008096492898847663,,,0.0,0.0,,
2021-03-31 16:00:00,0.0009617768526036631,0.0009617768526036631,0.0,0.0,,,,
2021-03-31 20:00:00,-0.009032607524267516,-0.009032607524267516,,,,,,
2021-04-01 00:00:00,-0.007049848203015707,-0.007049848203015707,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 04:00:00,-0.004776815983453067,-0.005107850466211687,,,,,,
2021-04-01 08:00:00,0.01597291795919758,0.015641883476438957,0.0,0.0,,,,
2021-04-01 12:00:00,-0.004169323526600208,-0.004169323526600208,,,0.0,0.0,,
2021-04-01 16:00:00,0.00043153473029656315,0.00022328001987937456,0.0,0.0,,,,
2021-04-01 20:00:00,-0.004922711795617918,-0.004922711795617918,,,,,,
2021-04-02 00:00:00,-0.0011489902046935715,-0.0011489902046935715,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 04:00:00,0.005240518552568725,0.004891850271697054,,,,,,
2021-04-02 08:00:00,-0.0021869723776799495,-0.0021869723776799495,0.0,0.0,,,,
2021-04-02 12:00:00,-0.002561575272238156,-0.002561575272238156,,,0.0,0.0,,
2021-04-02 16:00:00,-0.001054630303074976,-0.001054630303074976,0.0,0.0,,,,
2021-04-02 20:00:00,-0.0020367150765066436,-0.0020367150765066436,,,,,,
2021-04-03 00:00:00,-0.005570375362309919,-0.005570375362309919,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 04:00:00,0.0026678213036866122,0.0026678213036866122,,,,,,
2021-04-03 08:00:00,-0.0028953369372049483,-0.0028953369372049483,0.0,0.0,,,,
2021-04-03 12:00:00,0.0006888851696189595,0.00047603275805234565,,,0.0,0.0,,
2021-04-03 16:00:00,0.004006202958998576,0.0036751684762399554,0.0,0.0,,,,
2021-04-03 20:00:00,0.014047131513758925,0.014047131513758925,,,,,,
2021-04-04 00:00:00,-0.011539267101302358,-0.011870301584060978,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 04:00:00,-0.006464826595031352,-0.006464826595031352,,,,,,
2021-04-04 08:00:00,1.1897444476020955e-05,-0.000625835989049347,0.0,0.0,,,,
2021-04-04 12:00:00,0.0003949869972593895,0.0003949869972593895,,,0.0,0.0,,
2021-04-04 16:00:00,-0.0005329355260347093,-0.0005329355260347093,0.0,0.0,,,,
2021-04-04 20:00:00,-0.012299292688557997,-0.012299292688557997,,,,,,
2021-04-05 00:00:00,0.001080372751745686,0.0007317044708740152,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 04:00:00,0.004753471466843242,0.004545216756426053,,,,,,
2021-04-05 08:00:00,-0.013261191874290815,-0.013316364288083919,0.0,0.0,,,,
2021-04-05 12:00:00,0.0064741262404147395,0.006087919343863015,,,0.0,0.0,,
2021-04-05 16:00:00,0.00025077679769954604,0.00025077679769954604,0.0,0.0,,,,
2021-04-05 20:00:00,0.005773664440946732,0.005093204670831789,,,,,,
2021-04-06 00:00:00,0.002233661967373732,0.0018701875302581492,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 04:00:00,-0.006520347355318269,-0.006520347355318269,,,,,,
2021-04-06 08:00:00,-0.0036706681590776514,-0.004034142596193234,0.0,0.0,,,,
2021-04-06 12:00:00,0.002777206435695635,0.002413731998580052,,,0.0,0.0,,
2021-04-06 16:00:00,-0.00742627355088156,-0.00742627355088156,0.0,0.0,,,,
2021-04-06 20:00:00,-0.007804012652970496,-0.007804012652970496,,,,,,
2021-04-07 00:00:00,-0.017103800937069348,-0.01743965491360129,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 04:00:00,0.0038687865368856734,0.0038687865368856734,,,,,,
2021-04-07 08:00:00,0.02068052923885763,0.020284142574674358,0.0,0.0,,,,
2021-04-07 12:00:00,-0.010146982018219885,-0.01054336868240316,,,0.0,0.0,,
2021-04-07 16:00:00,0.006049412789355399,0.006026335866278476,0.0,0.0,,,,
2021-04-07 20:00:00,0.0020054602445229493,0.0020054602445229493,,,,,,
2021-04-08 00:00:00,-0.001091088166680946,-0.001114165089757869,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 04:00:00,-0.006884365139085471,-0.006884365139085471,,,,,,
2021-04-08 08:00:00,0.0024328804716395105,0.0024328804716395105,0.0,0.0,,,,
2021-04-08 12:00:00,-0.003820703264721968,-0.003820703264721968,,,0.0,0.0,,
2021-04-08 16:00:00,0.0028945917869506246,0.0028945917869506246,0.0,0.0,,,,
2021-04-08 20:00:00,-0.004988391460301323,-0.004988391460301323,,,,,,
2021-04-09 00:00:00,0.005562868454061711,0.005562868454061711,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 04:00:00,-0.0017333965715260534,-0.0017333965715260534,,,,,,
2021-04-09 08:00:00,-0.006669790215569115,-0.007005644192101057,0.0,0.0,,,,
2021-04-09 12:00:00,-0.007428736359355653,-0.0077645903358875955,,,0.0,0.0,,
2021-04-09 16:00:00,-0.002322559574373017,-0.002322559574373017,0.0,0.0,,,,
2021-04-09 20:00:00,0.0035573649278825364,0.0032215109513505937,,,,,,
2021-04-10 00:00:00,0.0039324279107662875,0.003596573934234345,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 04:00:00,0.0037718323900509717,0.0033754457258676975,,,,,,
2021-04-10 08:00:00,-0.009050403408796185,-0.00944679007297946,0.0,0.0,,,,
2021-04-10 12:00:00,-0.0004185408115735217,-0.0008149274757567962,,,0.0,0.0,,
2021-04-10 16:00:00,0.0028051783959146545,0.0028051783959146545,0.0,0.0,,,,
2021-04-10 20:00:00,-0.0016383414240778197,-0.0016383414240778197,,,,,,
2021-04-11 00:00:00,-0.008075080711198428,-0.009343957168853377,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 04:00:00,0.003032268142283531,0.003032268142283531,,,,,,
2021-04-11 08:00:00,0.0017792626636092103,0.0011539753072873713,0.0,0.0,,,,
2021-04-11 12:00:00,0.008499781836201602,0.007446832900833221,,,0.0,0.0,,
2021-04-11 16:00:00,-0.0007436922179221722,-0.0011747136555009868,0.0,0.0,,,,
2021-04-11 20:00:00,0.0009224367481005533,0.0009096162352800405,,,,,,
2021-04-12 00:00:00,-0.00043997744156455383,-0.0011352402432789682,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 04:00:00,0.0057541459165027535,0.005354902290395034,,,,,,
2021-04-12 08:00:00,-0.0006512366261174026,-0.0008912954743729722,0.0,0.0,,,,
2021-04-12 12:00:00,0.003088937852819351,0.0023649361714406206,,,0.0,0.0,,
2021-04-12 16:00:00,-0.0038695016153724128,-0.0038695016153724128,0.0,0.0,,,,
2021-04-12 20:00:00,-0.001731373160058235,-0.001731373160058235,,,,,,
2021-04-13 00:00:00,0.0008271028264880316,0.00045551812703447964,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 04:00:00,-0.005092537902084685,-0.0054531936397896035,,,,,,
2021-04-13 08:00:00,0.005989623851912743,0.004939014555679662,0.0,0.0,,,,
2021-04-13 12:00:00,-0.0014408824719481335,-0.0014408824719481335,,,0.0,0.0,,
2021-04-13 16:00:00,-0.007394085841421164,-0.00741345630146959,0.0,0.0,,,,
2021-04-13 20:00:00,-0.004804205807106108,-0.005166733986115877,,,,,,
2021-04-14 00:00:00,-0.007737424227993067,-0.007737424227993067,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 04:00:00,-0.007075827408997674,-0.007075827408997674,,,,,,
2021-04-14 08:00:00,-0.0029301209180589184,-0.003288051395919262,0.0,0.0,,,,
2021-04-14 12:00:00,0.004028821477614287,0.004028821477614287,,,0.0,0.0,,
2021-04-14 16:00:00,0.006188386039364412,0.006188386039364412,0.0,0.0,,,,
2021-04-14 20:00:00,0.006046787012200702,0.005157159670907668,,,,,,
2021-04-15 00:00:00,-0.0010645077063462906,-0.0017071839469184986,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 04:00:00,-0.00941633012111698,-0.00969720179181916,,,,,,
2021-04-15 08:00:00,-0.0009441043016675471,-0.0012810385538560365,0.0,0.0,,,,
2021-04-15 12:00:00,-0.007340525192408715,-0.007637961089844613,,,0.0,0.0,,
2021-04-15 16:00:00,-0.01907787135232647,-0.019082999557454676,0.0,0.0,,,,
2021-04-15 20:00:00,-0.005791374193253803,-0.006250615516901906,,,,,,
2021-04-16 00:00:00,-0.0392026456664863,-0.039409503254641376,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16 04:00:00,0.01430876813067991,0.01378692905022014,,,,,,
2021-04-16 08:00:00,-0.010682074315438293,-0.010682074315438293,0.0,0.0,,,,
2021-04-16 12:00:00,-0.029527247194110165,-0.029749038961664646,,,0.0,0.0,,
2021-04-16 16:00:00,0.004815241799023779,0.004815241799023779,0.0,0.0,,,,
2021-04-16 20:00:00,-0.012316558360505568,-0.01252111709808593,,,,,,
2021-04-17 00:00:00,-0.0011514693018598848,-0.001356028039440247,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17 04:00:00,-0.0011973093096766829,-0.0011973093096766829,,,,,,
2021-04-17 08:00:00,0.010953136672713078,0.010953136672713078,0.0,0.0,,,,
2021-04-17 12:00:00,0.010688243980091062,0.0104836852425107,,,0.0,0.0,,
2021-04-17 16:00:00,-0.013917441923801215,-0.014122000661381577,0.0,0.0,,,,
2021-04-17 20:00:00,0.011260306890556545,0.010879565597950846,,,,,,
2021-04-18 00:00:00,0.020673758604580927,0.019583872146952536,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18 04:00:00,0.004007455758877109,0.0027167994496314065,,,,,,
2021-04-18 08:00:00,0.009956481959839529,0.008927505656898236,0.0,0.0,,,,
2021-04-18 12:00:00,-0.028342848981510304,-0.029019183575877686,,,0.0,0.0,,
2021-04-18 16:00:00,-0.0012228105096493075,-0.0012228105096493075,0.0,0.0,,,,
2021-04-18 20:00:00,-0.018897964963458427,-0.018897964963458427,,,,,,
2021-04-19 00:00:00,-0.005301400047584982,-0.005593707739892675,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19 04:00:00,-0.001700194500996573,-0.001700194500996573,,,,,,
2021-04-19 08:00:00,-0.001063326668579107,-0.001063326668579107,0.0,0.0,,,,
2021-04-19 12:00:00,0.008315030623757338,0.00793100372169765,,,0.0,0.0,,
2021-04-19 16:00:00,-0.01087007594717401,-0.011584282274328377,0.0,0.0,,,,
2021-04-19 20:00:00,-0.0008417820071133693,-0.001179957955458809,,,,,,
2021-04-20 00:00:00,0.00747778482258985,0.007036759181564209,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20 04:00:00,-0.0056168769934901,-0.005624569301182407,,,,,,
2021-04-20 08:00:00,0.0026291878312755734,0.002275751437161213,0.0,0.0,,,,
2021-04-20 12:00:00,0.004582095288380307,0.004582095288380307,,,0.0,0.0,,
2021-04-20 16:00:00,0.006753451590030025,0.006521099196660683,0.0,0.0,,,,
2021-04-20 20:00:00,0.004617447417219995,0.004245400338615539,,,,,,
2021-04-21 00:00:00,-0.0033587802380170384,-0.00377698116277534,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21 04:00:00,7.111521224823143e-05,7.111521224823143e-05,,,,,,
2021-04-21 08:00:00,0.009382038730127643,0.009382038730127643,0.0,0.0,,,,
2021-04-21 12:00:00,-0.003773193725935906,-0.003773193725935906,,,0.0,0.0,,
2021-04-21 16:00:00,0.0030244942228715233,0.003019366017743318,0.0,0.0,,,,
2021-04-21 20:00:00,0.0012295300755970431,0.0012295300755970431,,,,,,
2021-04-22 00:00:00,0.001656341995344412,0.0010979561189257486,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22 04:00:00,-0.004233675860259319,-0.004394878046051668,,,,,,
2021-04-22 08:00:00,-0.0012770608059218679,-0.001651671987090426,0.0,0.0,,,,
2021-04-22 12:00:00,0.0030224177493596515,0.002647806568191093,,,0.0,0.0,,
2021-04-22 16:00:00,0.0020480459932731643,0.0018868438074808147,0.0,0.0,,,,
2021-04-22 20:00:00,0.001223351191118458,0.0012206189506812994,,,,,,
2021-04-23 00:00:00,0.012199513092134167,0.011635494596968131,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23 04:00:00,0.005746223593461166,0.005378758271897484,,,,,,
2021-04-23 08:00:00,-0.025885951425114115,-0.02589414814642559,0.0,0.0,,,,
2021-04-23 12:00:00,-0.007234734380740918,-0.007234734380740918,,,0.0,0.0,,
2021-04-23 16:00:00,0.001940995813902618,0.001940995813902618,0.0,0.0,,,,
2021-04-23 20:00:00,-0.0029214366464617157,-0.003288901968025398,,,,,,
2021-04-24 00:00:00,0.002748474571203556,0.002372139976836175,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24 04:00:00,-0.006483106824028983,-0.006483106824028983,,,,,,
